timestamps,open,high,low,close,volume
2026-03-20 07:00:00,89.1,89.5,88.5,89.37,87659.839
2026-03-20 08:00:00,89.38,90.45,89.32,89.78,183448.656
2026-03-20 09:00:00,89.78,89.78,88.65,88.97,195400.219
2026-03-20 10:00:00,88.97,89.49,88.61,89.33,68618.617
2026-03-20 11:00:00,89.33,89.6,88.88,89.15,80571.353
2026-03-20 12:00:00,89.15,89.53,89.02,89.15,61257.87
2026-03-20 13:00:00,89.15,89.64,88.61,88.82,139694.376
2026-03-20 14:00:00,88.81,89.73,88.51,88.92,169226.971
2026-03-20 15:00:00,88.92,89.32,88.61,88.94,169038.847
2026-03-20 16:00:00,88.94,89.23,88.62,88.9,63508.936
2026-03-20 17:00:00,88.91,89.04,88.13,88.89,87589.258
2026-03-20 18:00:00,88.89,89.0,88.16,88.56,64131.638
2026-03-20 19:00:00,88.56,89.06,88.22,88.99,42811.993
2026-03-20 20:00:00,88.99,89.36,88.65,89.01,62913.671
2026-03-20 21:00:00,89.01,90.04,88.92,89.6,95606.756
2026-03-20 22:00:00,89.59,90.26,89.59,90.1,74316.501
2026-03-20 23:00:00,90.09,90.13,89.72,89.84,36619.188
2026-03-21 00:00:00,89.85,90.24,89.84,90.02,41496.784
2026-03-21 01:00:00,90.01,90.34,89.73,89.87,37421.316
2026-03-21 02:00:00,89.86,90.65,89.76,90.47,49011.324
2026-03-21 03:00:00,90.47,90.6,90.33,90.45,33767.296
2026-03-21 04:00:00,90.45,90.81,90.16,90.28,53147.882
2026-03-21 05:00:00,90.29,90.52,89.96,89.97,38471.726
2026-03-21 06:00:00,89.97,90.32,89.91,90.16,29966.894
2026-03-21 07:00:00,90.17,90.4,89.93,90.12,122405.536
2026-03-21 08:00:00,90.12,90.13,89.81,90.0,48027.382
2026-03-21 09:00:00,89.99,90.4,89.97,90.19,52752.409
2026-03-21 10:00:00,90.2,90.24,89.89,89.97,31107.833
2026-03-21 11:00:00,89.97,90.02,89.82,89.94,21826.21
2026-03-21 12:00:00,89.95,90.2,89.88,90.2,29812.595
2026-03-21 13:00:00,90.19,90.29,89.98,90.04,36310.601
2026-03-21 14:00:00,90.04,90.42,89.66,89.67,51739.307
2026-03-21 15:00:00,89.68,89.94,89.39,89.82,57434.723
2026-03-21 16:00:00,89.83,90.0,89.57,89.69,38519.26
2026-03-21 17:00:00,89.69,89.71,89.41,89.56,37345.038
2026-03-21 18:00:00,89.55,89.95,89.55,89.78,25053.877
2026-03-21 19:00:00,89.77,89.91,89.7,89.79,13022.281
2026-03-21 20:00:00,89.8,90.29,89.78,90.16,33931.329
2026-03-21 21:00:00,90.16,90.22,89.92,90.01,30285.664
2026-03-21 22:00:00,90.0,90.07,89.82,89.9,24057.518
2026-03-21 23:00:00,89.9,89.9,87.14,87.56,304930.44
2026-03-22 00:00:00,87.55,87.78,86.26,87.33,339154.713
2026-03-22 01:00:00,87.32,87.72,86.96,87.45,96494.182
2026-03-22 02:00:00,87.46,88.48,87.36,88.16,102700.819
2026-03-22 03:00:00,88.15,89.17,87.77,88.68,158878.58
2026-03-22 04:00:00,88.67,89.2,88.6,89.03,110061.941
2026-03-22 05:00:00,89.02,89.02,88.44,88.48,52610.097
2026-03-22 06:00:00,88.48,88.48,88.14,88.2,51616.173
2026-03-22 07:00:00,88.2,88.33,87.67,87.7,56190.27
2026-03-22 08:00:00,87.7,87.74,86.85,87.38,120066.892
2026-03-22 09:00:00,87.37,87.66,87.19,87.32,57757.205
2026-03-22 10:00:00,87.32,87.51,87.23,87.34,33476.888
2026-03-22 11:00:00,87.34,87.51,86.84,86.85,92663.715
2026-03-22 12:00:00,86.84,87.47,86.82,87.27,77026.59
2026-03-22 13:00:00,87.27,87.74,87.01,87.33,55735.335
2026-03-22 14:00:00,87.32,87.6,87.04,87.21,34427.89
2026-03-22 15:00:00,87.2,87.59,87.17,87.57,38789.341
2026-03-22 16:00:00,87.58,87.71,87.26,87.48,46686.867
2026-03-22 17:00:00,87.48,87.56,87.2,87.26,35622.948
2026-03-22 18:00:00,87.26,87.32,86.51,87.01,68498.263
2026-03-22 19:00:00,87.01,87.02,86.57,86.86,46219.433
2026-03-22 20:00:00,86.87,87.19,86.55,86.58,39894.334
2026-03-22 21:00:00,86.58,86.64,85.14,85.99,227010.73
2026-03-22 22:00:00,86.0,86.77,85.51,86.75,134319.981
2026-03-22 23:00:00,86.75,87.02,86.01,86.2,62183.944
2026-03-23 00:00:00,86.21,86.61,85.47,85.9,95776.646
2026-03-23 01:00:00,85.9,86.61,85.74,86.09,73802.008
2026-03-23 02:00:00,86.1,86.98,86.05,86.7,77009.926
2026-03-23 03:00:00,86.71,87.22,86.38,86.4,72226.015
2026-03-23 04:00:00,86.39,86.92,86.32,86.91,75312.646
2026-03-23 05:00:00,86.9,87.33,86.85,87.19,150192.718
2026-03-23 06:00:00,87.18,87.18,85.44,85.75,121269.028
2026-03-23 07:00:00,85.75,86.23,85.11,85.99,148108.547
2026-03-23 08:00:00,86.0,86.46,85.85,85.95,72114.435
2026-03-23 09:00:00,85.96,86.02,85.19,85.76,64088.273
2026-03-23 10:00:00,85.76,86.32,85.66,86.06,69860.499
2026-03-23 11:00:00,86.06,91.93,86.05,88.78,1261151.171
2026-03-23 12:00:00,88.78,90.5,88.33,90.23,243562.245
2026-03-23 13:00:00,90.24,91.49,89.9,91.34,278888.197
2026-03-23 14:00:00,91.34,91.73,91.04,91.51,255223.122
2026-03-23 15:00:00,91.52,92.26,89.8,89.95,369568.413
2026-03-23 16:00:00,89.96,90.47,89.4,90.35,228912.646
2026-03-23 17:00:00,90.35,91.44,89.7,91.28,325650.2
2026-03-23 18:00:00,91.28,91.8,90.93,91.62,149681.925
2026-03-23 19:00:00,91.61,91.9,91.24,91.39,97938.154
2026-03-23 20:00:00,91.38,92.02,91.24,91.79,94180.832
2026-03-23 21:00:00,91.79,91.97,91.51,91.62,66820.345
2026-03-23 22:00:00,91.62,91.9,91.17,91.52,109154.989
2026-03-23 23:00:00,91.52,91.57,90.98,91.43,61213.408
2026-03-24 00:00:00,91.44,91.68,90.6,91.0,102391.064
2026-03-24 01:00:00,90.99,91.05,90.14,90.41,70453.471
2026-03-24 02:00:00,90.41,90.76,90.12,90.16,73422.54
2026-03-24 03:00:00,90.15,90.35,89.96,90.35,77268.912
2026-03-24 04:00:00,90.34,90.82,90.14,90.34,48977.891
2026-03-24 05:00:00,90.35,90.41,89.99,90.13,106395.582
2026-03-24 06:00:00,90.13,90.53,90.06,90.47,71939.711
2026-03-24 07:00:00,90.47,91.89,90.4,91.72,143786.298
2026-03-24 08:00:00,91.71,91.95,91.26,91.58,125737.523
2026-03-24 09:00:00,91.57,92.15,91.12,92.11,132029.602
2026-03-24 10:00:00,92.12,92.22,91.74,91.86,99413.836
2026-03-24 11:00:00,91.86,92.17,91.36,91.77,150059.549
2026-03-24 12:00:00,91.78,91.86,91.36,91.59,77407.943
2026-03-24 13:00:00,91.58,91.75,89.54,89.86,413859.265
2026-03-24 14:00:00,89.86,90.23,88.7,89.57,353590.373
2026-03-24 15:00:00,89.57,90.3,89.51,89.74,141150.91
2026-03-24 16:00:00,89.74,89.98,89.09,89.28,100063.621
2026-03-24 17:00:00,89.29,89.4,88.72,89.18,133600.759
2026-03-24 18:00:00,89.18,89.69,88.89,88.9,107610.072
2026-03-24 19:00:00,88.91,89.31,88.42,88.52,109765.428
2026-03-24 20:00:00,88.53,90.24,88.51,90.04,175031.153
2026-03-24 21:00:00,90.04,90.6,89.69,90.39,83945.162
2026-03-24 22:00:00,90.39,90.77,90.07,90.32,74457.469
2026-03-24 23:00:00,90.32,91.13,90.23,90.8,113684.392
2026-03-25 00:00:00,90.8,91.62,90.71,91.32,101137.968
2026-03-25 01:00:00,91.32,91.47,90.94,90.94,84865.272
2026-03-25 02:00:00,90.95,91.5,90.82,91.13,68514.385
2026-03-25 03:00:00,91.13,91.95,90.79,91.69,117772.064
2026-03-25 04:00:00,91.69,92.11,91.59,92.05,76104.695
2026-03-25 05:00:00,92.06,92.96,91.97,92.42,185267.194
2026-03-25 06:00:00,92.42,92.93,92.27,92.39,183879.63
2026-03-25 07:00:00,92.4,92.5,91.76,91.81,191315.001
2026-03-25 08:00:00,91.82,92.74,91.82,92.36,200647.47
2026-03-25 09:00:00,92.36,92.67,92.13,92.55,93647.34
2026-03-25 10:00:00,92.54,92.7,92.39,92.65,68796.195
2026-03-25 11:00:00,92.64,93.47,92.45,92.99,148705.129
2026-03-25 12:00:00,92.99,93.43,92.34,93.04,110254.029
2026-03-25 13:00:00,93.04,93.41,92.69,92.74,112467.542
2026-03-25 14:00:00,92.74,92.91,91.92,91.95,196999.622
2026-03-25 15:00:00,91.95,92.07,91.0,91.77,147975.747
2026-03-25 16:00:00,91.77,92.73,91.59,92.21,124790.117
2026-03-25 17:00:00,92.21,92.34,91.6,91.71,65953.776
2026-03-25 18:00:00,91.71,92.19,91.46,91.69,61214.826
2026-03-25 19:00:00,91.69,91.99,91.4,91.75,68043.82
2026-03-25 20:00:00,91.76,91.78,91.1,91.48,82448.824
2026-03-25 21:00:00,91.48,91.62,91.16,91.27,42763.554
2026-03-25 22:00:00,91.27,91.96,91.03,91.75,91198.167
2026-03-25 23:00:00,91.74,91.84,91.47,91.7,27772.431
2026-03-26 00:00:00,91.7,91.98,91.49,91.7,51535.06
2026-03-26 01:00:00,91.7,91.96,91.6,91.84,35941.924
2026-03-26 02:00:00,91.83,91.85,90.67,90.96,92459.774
2026-03-26 03:00:00,90.95,91.16,90.61,91.07,58450.865
2026-03-26 04:00:00,91.07,91.08,90.68,90.82,48628.506
2026-03-26 05:00:00,90.82,90.85,89.12,89.26,277728.842
2026-03-26 06:00:00,89.25,89.31,88.81,89.05,329412.575
2026-03-26 07:00:00,89.06,89.36,88.81,89.1,168076.562
2026-03-26 08:00:00,89.1,89.11,88.65,88.88,138024.485
2026-03-26 09:00:00,88.88,89.02,87.73,88.12,240968.725
2026-03-26 10:00:00,88.12,88.34,87.79,87.94,121539.491
2026-03-26 11:00:00,87.95,88.13,87.45,87.58,121574.105
2026-03-26 12:00:00,87.58,87.81,87.41,87.56,112669.299
2026-03-26 13:00:00,87.56,88.24,87.33,87.92,198994.361
2026-03-26 14:00:00,87.93,88.19,87.17,87.54,118178.539
2026-03-26 15:00:00,87.54,87.81,86.73,87.54,178122.496
2026-03-26 16:00:00,87.53,87.73,87.14,87.2,84015.702
2026-03-26 17:00:00,87.2,87.49,86.51,86.63,163673.469
2026-03-26 18:00:00,86.62,86.82,85.73,86.06,196675.941
2026-03-26 19:00:00,86.06,86.08,85.45,85.48,126627.532
2026-03-26 20:00:00,85.48,87.12,85.45,86.34,343432.645
2026-03-26 21:00:00,86.35,87.14,86.22,86.84,133063.293
2026-03-26 22:00:00,86.83,86.89,86.22,86.81,84572.706
2026-03-26 23:00:00,86.82,86.96,86.19,86.53,141825.839
2026-03-27 00:00:00,86.52,86.8,86.19,86.55,84026.558
2026-03-27 01:00:00,86.54,86.9,86.44,86.88,45844.148
2026-03-27 02:00:00,86.89,87.04,86.53,86.7,50701.692
2026-03-27 03:00:00,86.69,86.79,86.35,86.42,53449.298
2026-03-27 04:00:00,86.42,86.44,85.74,86.17,81989.63
2026-03-27 05:00:00,86.16,86.75,85.93,86.1,82267.303
2026-03-27 06:00:00,86.1,86.39,85.89,86.07,115810.021
2026-03-27 07:00:00,86.07,86.34,85.69,85.92,156251.618
2026-03-27 08:00:00,85.92,86.14,84.38,85.12,332021.293
2026-03-27 09:00:00,85.12,85.26,84.42,85.08,131235.962
2026-03-27 10:00:00,85.08,85.15,82.66,83.02,335210.803
2026-03-27 11:00:00,83.02,83.64,82.63,83.39,142067.094
2026-03-27 12:00:00,83.39,83.44,83.06,83.1,133674.647
2026-03-27 13:00:00,83.11,83.56,82.5,82.95,154175.508
2026-03-27 14:00:00,82.94,83.36,82.6,83.18,161801.571
2026-03-27 15:00:00,83.17,84.03,82.98,83.35,150423.916
2026-03-27 16:00:00,83.36,83.38,82.66,83.03,118104.972
2026-03-27 17:00:00,83.02,83.44,82.09,82.23,146042.935
2026-03-27 18:00:00,82.24,82.5,81.86,82.39,93955.977
2026-03-27 19:00:00,82.39,82.91,82.08,82.81,70084.519
2026-03-27 20:00:00,82.81,82.98,82.38,82.77,65976.801
2026-03-27 21:00:00,82.77,83.07,82.69,82.76,61047.984
2026-03-27 22:00:00,82.75,82.84,82.54,82.73,32997.509
2026-03-27 23:00:00,82.74,83.14,82.48,83.11,41400.311
2026-03-28 00:00:00,83.11,83.11,82.72,82.86,57245.309
2026-03-28 01:00:00,82.85,82.87,82.25,82.66,44813.065
2026-03-28 02:00:00,82.66,82.91,82.38,82.56,40076.714
2026-03-28 03:00:00,82.57,82.73,82.52,82.6,24901.154
2026-03-28 04:00:00,82.6,82.79,82.4,82.58,50335.614
2026-03-28 05:00:00,82.58,82.79,82.38,82.75,55267.935
2026-03-28 06:00:00,82.75,83.27,82.66,83.18,70444.576
2026-03-28 07:00:00,83.18,83.67,83.17,83.62,50900.791
2026-03-28 08:00:00,83.62,83.73,83.38,83.4,84802.586
2026-03-28 09:00:00,83.4,83.4,82.94,83.06,48143.767
2026-03-28 10:00:00,83.05,83.33,82.69,83.01,102770.307
2026-03-28 11:00:00,83.01,83.06,82.9,82.94,58113.804
2026-03-28 12:00:00,82.94,83.2,82.6,82.68,81112.283
2026-03-28 13:00:00,82.68,84.12,82.67,83.38,225595.857
2026-03-28 14:00:00,83.37,83.55,83.0,83.24,118941.947
2026-03-28 15:00:00,83.23,84.29,83.19,83.83,162336.37
2026-03-28 16:00:00,83.84,83.95,83.49,83.57,69669.772
2026-03-28 17:00:00,83.57,83.74,83.14,83.32,38740.195
2026-03-28 18:00:00,83.32,83.54,83.3,83.39,20910.23
2026-03-28 19:00:00,83.38,83.43,83.04,83.28,29415.302
2026-03-28 20:00:00,83.28,83.52,83.28,83.42,33498.062
2026-03-28 21:00:00,83.41,83.45,82.36,82.72,78766.36
2026-03-28 22:00:00,82.71,82.91,82.47,82.8,44094.896
2026-03-28 23:00:00,82.8,82.8,81.69,82.09,76113.203
2026-03-29 00:00:00,82.09,82.28,81.87,82.21,51595.123
2026-03-29 01:00:00,82.21,82.53,82.1,82.48,49552.709
2026-03-29 02:00:00,82.48,82.84,82.42,82.78,35965.477
2026-03-29 03:00:00,82.77,83.24,82.7,83.0,44557.145
2026-03-29 04:00:00,83.01,83.04,82.73,82.79,34134.855
2026-03-29 05:00:00,82.78,82.88,82.41,82.73,68245.478
2026-03-29 06:00:00,82.72,82.84,82.3,82.5,79316.849
2026-03-29 07:00:00,82.5,82.62,82.23,82.45,26674.436
2026-03-29 08:00:00,82.45,82.61,82.34,82.47,29135.411
2026-03-29 09:00:00,82.47,82.54,82.17,82.36,40111.786
2026-03-29 10:00:00,82.35,82.35,81.98,82.12,79816.919
2026-03-29 11:00:00,82.13,82.84,82.12,82.58,39523.09
2026-03-29 12:00:00,82.59,82.65,82.23,82.44,22024.176
2026-03-29 13:00:00,82.45,82.47,81.7,81.92,69929.335
2026-03-29 14:00:00,81.92,82.44,81.72,81.93,75078.311
2026-03-29 15:00:00,81.94,82.15,81.36,81.81,75435.12
2026-03-29 16:00:00,81.82,82.12,81.63,81.71,37772.353
2026-03-29 17:00:00,81.71,81.86,81.12,81.56,52785.709
2026-03-29 18:00:00,81.56,81.92,81.4,81.81,43402.023
2026-03-29 19:00:00,81.81,81.88,81.56,81.62,25961.521
2026-03-29 20:00:00,81.62,82.23,81.6,81.94,35772.079
2026-03-29 21:00:00,81.93,82.21,81.84,82.16,38375.802
2026-03-29 22:00:00,82.15,82.15,78.96,80.94,410570.719
2026-03-29 23:00:00,80.94,81.71,80.9,81.44,158937.049
2026-03-30 00:00:00,81.45,83.02,81.15,81.89,201566.907
2026-03-30 01:00:00,81.89,82.89,81.89,82.71,97142.913
2026-03-30 02:00:00,82.72,83.94,82.46,83.35,190107.21
2026-03-30 03:00:00,83.34,83.56,82.92,83.27,208885.27
2026-03-30 04:00:00,83.27,83.86,83.26,83.77,113016.083
2026-03-30 05:00:00,83.76,84.18,83.47,83.64,153389.765
2026-03-30 06:00:00,83.63,83.87,83.41,83.47,92004.223
2026-03-30 07:00:00,83.47,84.26,83.34,84.02,89788.412
2026-03-30 08:00:00,84.01,84.88,84.0,84.52,186065.17
2026-03-30 09:00:00,84.52,84.52,84.11,84.14,93614.904
2026-03-30 10:00:00,84.14,84.21,83.55,83.92,111879.965
2026-03-30 11:00:00,83.92,84.68,83.85,84.24,122130.83
2026-03-30 12:00:00,84.25,84.61,84.12,84.49,77978.031
2026-03-30 13:00:00,84.5,84.99,83.93,84.01,165967.554
2026-03-30 14:00:00,84.01,84.64,83.65,84.39,171840.32
2026-03-30 15:00:00,84.4,84.76,83.88,84.51,95252.597
2026-03-30 16:00:00,84.5,84.55,83.93,84.22,75791.355
2026-03-30 17:00:00,84.22,84.42,83.08,83.26,147393.075
2026-03-30 18:00:00,83.25,83.43,82.45,82.69,95755.724
2026-03-30 19:00:00,82.68,82.7,81.96,82.39,192899.919
2026-03-30 20:00:00,82.38,82.9,82.36,82.79,70569.422
2026-03-30 21:00:00,82.79,83.68,82.69,83.15,122870.066
2026-03-30 22:00:00,83.16,83.5,82.65,82.81,68184.857
2026-03-30 23:00:00,82.81,82.82,82.14,82.54,81760.115
2026-03-31 00:00:00,82.55,82.96,82.15,82.72,126644.711
2026-03-31 01:00:00,82.73,84.62,82.6,83.85,193362.99
2026-03-31 02:00:00,83.85,84.07,83.59,83.83,62943.331
2026-03-31 03:00:00,83.82,83.92,83.28,83.6,61472.044
2026-03-31 04:00:00,83.6,83.91,83.28,83.34,71785.547
2026-03-31 05:00:00,83.33,83.77,82.9,83.77,92075.74
2026-03-31 06:00:00,83.76,83.83,83.05,83.41,154631.335
2026-03-31 07:00:00,83.41,83.44,82.68,83.1,96262.538
2026-03-31 08:00:00,83.1,83.35,82.24,82.25,111641.931
2026-03-31 09:00:00,82.25,82.47,80.08,80.55,315942.656
2026-03-31 10:00:00,80.55,80.94,80.33,80.47,308094.472
2026-03-31 11:00:00,80.47,80.98,80.28,80.85,598514.137
2026-03-31 12:00:00,80.85,81.09,80.4,80.78,160227.835
2026-03-31 13:00:00,80.78,82.04,80.74,81.86,227823.557
2026-03-31 14:00:00,81.85,82.59,80.4,80.63,316619.553
2026-03-31 15:00:00,80.63,81.68,80.63,80.86,224959.964
2026-03-31 16:00:00,80.87,82.9,80.87,82.39,230192.279
2026-03-31 17:00:00,82.39,83.47,82.18,82.37,338534.6
2026-03-31 18:00:00,82.38,83.09,82.38,82.9,96879.037
2026-03-31 19:00:00,82.89,82.97,82.47,82.7,108873.806
2026-03-31 20:00:00,82.7,83.4,82.61,83.16,108571.274
2026-03-31 21:00:00,83.17,83.19,82.63,82.86,64304.631
2026-03-31 22:00:00,82.86,82.91,82.33,82.76,103145.473
2026-03-31 23:00:00,82.77,83.26,82.67,83.2,99063.985
2026-04-01 00:00:00,83.19,83.58,82.85,83.4,116027.246
2026-04-01 01:00:00,83.41,83.47,82.72,82.73,110495.773
2026-04-01 02:00:00,82.74,82.91,82.48,82.65,88838.454
2026-04-01 03:00:00,82.65,83.49,82.65,83.43,85944.144
2026-04-01 04:00:00,83.44,83.86,83.26,83.74,88247.889
2026-04-01 05:00:00,83.75,84.32,83.36,84.14,167165.592
2026-04-01 06:00:00,84.14,84.74,84.02,84.45,177830.249
2026-04-01 07:00:00,84.46,84.74,83.81,83.84,145404.671
2026-04-01 08:00:00,83.84,84.06,83.43,83.62,146907.27
2026-04-01 09:00:00,83.63,83.77,83.14,83.38,109881.683
2026-04-01 10:00:00,83.38,83.5,83.07,83.38,81067.595
2026-04-01 11:00:00,83.37,83.58,83.17,83.37,74746.573
2026-04-01 12:00:00,83.37,83.73,82.8,83.03,199960.544
2026-04-01 13:00:00,83.04,83.44,82.4,82.67,218718.109
2026-04-01 14:00:00,82.66,83.56,82.51,83.39,129609.47
2026-04-01 15:00:00,83.39,83.88,83.09,83.63,145917.338
2026-04-01 16:00:00,83.62,85.33,83.08,85.26,390123.785
